-0.1	-1.2965084e-15
-0.08	3.945895e-16
-0.06	2.2153433e-15
-0.04	1.6549274e-14
-0.02	6.1249454e-14
0.0	1.628806e-13
0.02	3.0649287e-13
0.04	4.570476e-13
0.06	5.947012e-13
0.08	7.1746553e-13
0.1	8.2950926e-13
