-0.1	-4.0067688e-25
-0.08	-6.5602927e-21
-0.06	-6.894114e-17
-0.04	-4.6309487e-14
-0.02	-7.743138e-14
0.0	-2.806952e-14
0.02	-8.002289e-15
0.04	-1.2645217e-15
0.06	5.9939964e-16
0.08	8.5234416e-16
0.1	6.733315e-16
