-0.1	-9.30771e-19
-0.08	-8.066682e-19
-0.06	-7.2978896e-17
-0.04	-5.745526e-14
-0.02	-2.1686585e-13
0.0	-1.8872774e-13
0.02	-1.2008616e-13
0.04	-4.1231067e-14
0.06	4.1983385e-14
0.08	1.274989e-13
0.1	2.1438119e-13
